Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13143.1933361097,12986.7976675307,13369.4382039605,13358.9417186608,13397.5234813346,13519.3235102376,13738.4385854596,13347.3634826038,13361.4851289112,12671.0862436851,13681.9548144813,14749.0478045301,15199.7329823776,15456.1989933658,..
South Africa,ZAF,Gini index,SI.POV.GINI,..,..,..,63,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.602,61.737,62.388,63.184,64.053,64.749,65.422,65.726,66.071,65.15,62.01,65.454,66.139,..,..
South Africa,ZAF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1044.14050257551,1039.50088525786,1083.35554817001,1051.53110465942,1078.90839908691,1092.30655173817,1095.93107908959,1078.72936758807,1101.85879152286,1143.15247013181,1188.0153595737,1290.73063381361,1353.75252511898,..,..
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2718.04847850752,1417.38566439045,1916.8535588619,1372.75618491146,1154.88686304107,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Gini index,SI.POV.GINI,..,..,..,..,..,44,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.674,58.241,58.285,45.625,39.757,36.72,35.351,51.905,58.129,57.648,57.047,57.203,57.617,..,..
South Sudan,SSD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,85.7357375945615,73.8580968928116,67.813202984697,75.3622440533079,84.0872943923999,87.8332861248736,158.057913857238,..,..
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,32015.5752000401,31869.7839822219,32613.6891811474,33760.9555646369,35228.6333036223,37612.7188681342,39825.2498116292,41015.1565755187,44042.757577336,39327.8479269599,44251.6658222621,51398.9310403407,55682.2402603093,57965.2948138837,..
Spain,ESP,Gini index,SI.POV.GINI,35.7,35.4,36.2,36.1,36.2,35.8,34.7,34.7,34.3,34.9,33.9,33.6,33.4,..,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4756097560976,82.4268292682927,83.0780487804878,83.2292682926829,82.8317073170732,83.3292682926829,83.2829268292683,83.4317073170732,83.8317073170732,82.2317073170732,83.1780487804878,83.1341463414634,83.8829268292683,..,..
Spain,ESP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2955.81044047874,2935.21069675129,2973.0430342622,3087.21593037643,3233.04254906521,3343.15398260259,3598.63989037334,3731.49996051404,4075.97609213283,4249.0715180616,4581.63514400904,4916.07823802984,4934.94772587453,..,..
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9075.545495895,10249.1670637714,11252.6311491911,11720.5978110374,12227.1714849513,13078.5605089072,13610.4723136618,14178.0225361887,14112.952504221,12940.9043295749,14316.1352225683,14193.6546217446,14455.6544414734,15632.5924849848,..
Sri Lanka,LKA,Gini index,SI.POV.GINI,..,38.7,..,..,..,39.3,..,..,37.7,..,..,..,..,..,..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.74,75.187,75.546,75.757,75.99,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483,..,..
Sri Lanka,LKA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,325.081701454619,338.898230427522,400.574874301982,391.939659948551,434.534712526724,458.012241088255,440.332064852212,502.817357470847,508.187128619671,537.375793065718,725.787163303289,549.144012505185,507.058585747743,..,..
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,24550.1651914562,23457.8938878076,24624.4362309063,26755.5969780771,26877.4665031101,28214.709934443,29578.6311625727,30794.8986482634,32482.094417215,27326.036057423,26896.6177065978,31870.8813784505,33979.6303615734,34846.6035342828,..
St. Kitts and Nevis,KNA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4,71.362,71.29,71.228,71.211,71.227,71.284,71.336,71.54,71.181,69.271,70.313,72.145,..,..
St. Kitts and Nevis,KNA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1269.61213315055,1178.65852786749,1244.3265935713,1273.31690667203,1377.86622518412,1532.75463071355,1562.11407677112,1507.56783729756,1685.24700642748,1547.2759542684,1659.08453543649,1762.04368080246,1935.96955077211,..,..
St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13471.2666355799,13443.4262512467,14009.9844560139,14403.0832732506,14353.2224845845,15306.7258058706,16130.9721097011,17433.3010328737,18709.9110670935,14912.159584235,19101.1652956675,24599.3733001067,25974.5092925263,27567.3280779839,..
St. Lucia,LCA,Gini index,SI.POV.GINI,..,..,..,..,43.7,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.962,72.86,72.687,72.676,72.932,72.552,72.522,72.655,72.249,72.308,69.119,72.67,72.697,..,..
St. Lucia,LCA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,682.052457673772,662.079890563184,710.449491302711,674.614304002011,657.236944482248,690.469941850936,718.740076724795,744.915640251481,802.761281908728,1045.37892973769,1196.00723100696,1167.78519690344,1228.46316887421,..,..
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.016,79.302,79.528,79.727,79.829,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224,..,..
St. Martin (French part),MAF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10773.6144742571,10988.5026140095,11624.8625142076,12135.5830510291,12378.842727428,13493.4773120997,13575.4319769513,14689.8500710886,15339.5560281064,15336.5987771764,16200.8994597845,18035.273292812,19819.869034679,21272.0800673662,..
St. Vincent and the Grenadines,VCT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.609,70.539,70.091,70.355,70.463,70.7,71.013,71.017,70.994,69.605,69.132,71.191,71.23,..,..
St. Vincent and the Grenadines,VCT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,455.783205727512,489.015203292951,493.135616844468,506.715937499541,509.352355932971,552.755632357705,574.243923762403,624.908344167368,652.950598378042,746.256058863769,852.6424498587,850.644425691947,907.566521994468,..,..
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4112.21875,3710.376953125,3724.9599609375,4260.57177734375,4217.01025390625,4470.35498046875,4252.42138671875,4199.25048828125,3914.2255859375,3348.57836914063,3248.9755859375,3355.37817382813,2420.65795898438,2115.81616210938,..
Sudan,SDN,Gini index,SI.POV.GINI,..,..,..,34.2,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.181,63.427,63.443,63.99,64.375,64.677,65.146,65.501,65.803,65.124,64.46,65.695,66.331,..,..
Sudan,SDN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,205.348106786577,211.056709412162,259.439344865268,241.838955768538,242.307120164143,295.637808958523,257.267417620149,193.980606423347,185.395502138004,128.475801080559,105.61255103827,83.3927094455804,28.261876902732,..,..
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13926.2226223035,15184.9254680409,16172.6961959961,16597.5853539637,16543.5743051372,14475.3069644921,17567.6802396432,17855.4787141437,19771.5473885151,16946.8942361914,18458.234999681,20078.836554595,21110.1980204563,21800.5265989822,..
Suriname,SUR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,39.2,..,..,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.82,69.957,70.11,70.33,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631,..,..
Suriname,SUR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,657.518856054519,696.616388334639,777.058544473222,803.53500624159,960.883634272431,867.481983819115,935.093162021564,1179.48791645552,1657.5370444742,1022.60742275734,918.614410933295,1137.67259189871,1142.72707162134,..,..
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,44332.5217389078,45206.9864434727,46098.2321368832,46841.4019746739,48772.0696057277,50289.7687144136,51474.1199115161,53122.438677218,57046.4463076951,57489.2657196219,62731.700616293,67075.6762724717,69226.3272756663,71844.9129880579,..
Sweden,SWE,Gini index,SI.POV.GINI,27.6,27.6,28.8,28.4,29.2,29.6,28.8,30,29.3,28.9,29.8,31.6,29.3,..,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.0585365853659,83.309756097561,..,..
Sweden,SWE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4672.34395494898,4916.67612528161,5088.49233379608,5213.89594284681,5360.91054780113,5550.52327747152,5670.29230803845,5923.98800416487,6267.40709725547,6584.35295644568,7069.63988238581,7228.97213427169,7512.07018462638,7770.39673557948,..
Switzerland,CHE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,57493.5810559211,59440.9158607666,61656.4661708516,63417.0438110319,65265.04573356,67350.7518747757,68193.5055940262,70688.8187491194,73732.2353322093,72997.8239503282,81001.4111206118,94421.4576550424,95141.5960943632,96497.6947971323,..
Switzerland,CHE,Gini index,SI.POV.GINI,31.7,31.6,32.5,32.5,32.3,33,32.7,33.1,34,33.7,33.8,33.8,..,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.9048780487805,83,83.7512195121951,83.6048780487805,84.0560975609756,..,..
Switzerland,CHE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,5807.66330768651,6141.69828106055,6530.66238112341,6768.53336961043,7166.58637587459,7543.55137038756,7755.17727442833,7914.50417870183,8422.36020773627,8749.70791610153,9683.84251833512,10574.8404131453,10601.9331816578,..,..
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,3265.07029374996,3455.89227013449,3502.17511543737,3737.65751831376,4592.83860100874,4772.4616766716,..,..,..
Syrian Arab Republic,SYR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,26.6,..,..,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.259,66.206,65.146,65.492,63.265,65.19,65.651,67.371,70.97,71.944,72.418,72.79,72.12,..,..
Syrian Arab Republic,SYR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,169.098317450785,154.322836231212,142.428695624177,155.698292896048,136.468407386385,140.306631314019,131.753554357242,142.539399813054,147.85173987164,137.175435638459,160.934578101114,161.50473685551,122.454913859261,..,..
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2455.97278263399,2679.0692960897,2918.56048007357,3151.72452793203,2975.47097476092,2913.85679547445,3017.00314887354,3069.10385079592,3459.97365083434,3653.95976759112,3985.91247611219,4514.17512398164,4963.58295264504,5405.98011619139,..
Tajikistan,TJK,Gini index,SI.POV.GINI,..,..,..,..,34,..,..,..,..,..,32.4,39.5,38,36.1,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.698,69.13,69.579,69.697,69.665,69.982,70.524,70.737,70.962,68.605,69.594,71.562,71.79,..,..
Tajikistan,TJK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,143.903020534359,160.248846091999,191.949695449078,212.930415363976,195.141655256829,202.905221649611,206.78412651806,215.260701328284,240.388074935462,324.848767100631,333.820942956589,337.27598174615,364.084279440098,..,..
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2211.466796875,2083.48486328125,2176.21655273438,2221.1796875,2317.27978515625,2434.69995117188,2472.4931640625,2727.88012695313,2981.87451171875,3290.60986328125,3493.0830078125,3799.8623046875,4018.5166015625,4220.79638671875,..
Tanzania,TZA,Gini index,SI.POV.GINI,37.8,..,..,..,..,..,..,40.5,..,..,..,..,..,..,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.618,62.286,62.788,63.364,63.928,64.404,64.963,65.488,66.007,66.771,66.131,66.879,66.995,..,..
Tanzania,TZA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,107.659844048477,101.51169536948,98.1669316693479,86.563345458002,82.0802315119814,93.639033509879,97.8238508702979,110.040920459283,112.110169779351,93.3604415379861,113.032276650233,113.073877664293,119.031837292019,..,..
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13227.454108915,14616.6497925392,15215.9492506383,15365.3175402829,15791.1714762207,16671.2506902144,17573.339815536,18876.2208766741,19963.3918407099,19163.7415152349,20242.7700035656,22243.0747727026,23519.2120979823,24712.0658575135,..
Thailand,THA,Gini index,SI.POV.GINI,37.5,39.3,37.8,37,36,36.7,36.4,36.4,34.9,35,34.9,34.3,33.5,..,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.302,75.59,75.96,76.279,76.563,76.769,76.989,77.19,77.197,77.331,77.606,75.291,76.412,..,..
Thailand,THA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,471.989452248536,514.935772168288,525.427084250664,566.132021162177,608.321119856769,656.681703204639,677.059967108563,730.379120444958,756.757118622001,835.011548990053,1043.31229823859,1189.83103038127,1066.75429251627,..,..
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2065.9605552203,2386.13598109278,2566.03074458421,2859.86058251703,3107.57184587966,3390.76224054133,3463.11739023437,3561.2877375981,4556.61425715784,6132.08299806495,6825.04588630745,5729.81171382517,4806.82181559299,4422.77882172399,..
Timor-Leste,TLS,Gini index,SI.POV.GINI,..,..,..,28.7,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.022,64.384,64.719,65.027,65.326,65.61,65.898,66.204,66.496,66.919,66.199,67.368,67.689,..,..
Timor-Leste,TLS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,141.763961662905,166.762477010756,218.986207671594,217.407250451264,238.975313867873,235.337335893425,235.663232502379,228.005085028467,227.525172616155,445.540408487834,335.742189324178,427.362707667402,461.093550910468,..,..
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1615.98146436985,1645.31290397424,1715.36073848665,1803.14811022135,1879.66835517243,1932.92614273869,1985.52622129406,2067.0664295966,2214.69915550677,2384.06645451827,2638.81095267963,2935.01367320787,3154.43329348299,3365.45809007306,..
Togo,TGO,Gini index,SI.POV.GINI,46,..,..,..,43,..,..,42.5,..,..,37.9,..,..,..,..
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.612,57.94,58.345,58.766,59.22,59.669,60.135,60.601,61.055,61.123,61.328,62.29,62.739,..,..
Togo,TGO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,70.9298014883072,76.402815380445,82.1092214461778,88.4396157397799,117.430109041544,127.292865119562,129.101001104481,127.348479655682,130.948207354988,145.650435885939,144.608614193537,177.057906363698,185.734057006991,..,..
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4855.42923652355,4996.44460870387,5119.6947531684,5335.91576294869,5471.79679402302,5920.1576147281,6229.07024223894,6392.60067749647,6473.32058675406,6675.6030498711,6929.17669288438,7296.17082139288,7802.66986206107,..,..
Tonga,TON,Gini index,SI.POV.GINI,..,..,..,..,33.5,..,..,..,..,..,27.1,..,..,..,..
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.437,71.546,71.65,71.721,71.851,71.951,72.066,72.169,72.292,72.379,72.13,72.635,72.895,..,..
Tonga,TON,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,204.05328687694,365.992496849889,189.057422579469,245.685036860277,231.881912048992,274.215784964383,310.881064640392,347.392176354852,330.578304140424,329.743568937253,440.363493409445,521.117493242191,512.197999691458,..,..
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31077.796969852,31883.2297483766,31746.2052441651,32026.5300957073,29825.4628753017,28231.6820670092,28484.2557157494,28673.2413951653,29315.8054064667,26731.3556410029,30482.1201798631,32978.8585763159,34623.3691500959,36328.5130065685,..
Trinidad and Tobago,TTO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.232,72.513,72.785,72.898,72.882,72.935,72.984,72.658,72.836,72.645,71.111,73.331,73.49,..,..
Trinidad and Tobago,TTO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1416.61906028437,1403.59294395449,1446.72588972726,1477.67273285456,1592.09228229998,1722.16377993058,1756.74513417454,1763.08906550386,1868.7148208513,1853.48068738561,2015.10548803805,1931.09281973233,2243.81253868002,..,..
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10435.9956675373,10614.531301194,10671.569727457,10946.8935757638,10782.5438382441,10993.6638464522,11288.7800135085,11841.4061980603,12494.7905733455,11918.066205483,12444.3264026887,13618.5389918651,14040.5961148142,14521.0080937638,..
